"sp" "spn" "depth" "taxa" "ntip"
"species" 420 0.00868588607822946 "Zotu57_P2_G01_87ACONS9_S505_N7071" 193
"species" 420 0.00868588607822946 "Zotu55_P1_D08_34TCONS4_S502_N7051" 193
"species" 420 0.00868588607822946 "Zotu29_P3_C03_125ACON15_S508_N7111" 193
"species" 420 0.00868588607822946 "Zotu80_P3_A01_85ACON7_S507_N7104" 193
"species" 420 0.00868588607822946 "Zotu108_P3_G05_109ACON22_S502_N7011" 193
"species" 420 0.00868588607822946 "Zotu246_P3_C05_110ACON23_S508_N7121" 193
"species" 420 0.00868588607822946 "Zotu201_P3_G06_108ACON21_S506_N7011" 193
"species" 420 0.00868588607822946 "Zotu161_P3_G07_111ACON24_S502_N7021" 193
"species" 420 0.00868588607822946 "Zotu112_P3_G07_111ACON24_S502_N7021" 193
"species" 420 0.00868588607822946 "Zotu271_P3_A05_107ACON20_S507_N7121" 193
"species" 420 0.00868588607822946 "Zotu52_P3_A05_107ACON20_S507_N7121" 193
"species" 420 0.00868588607822946 "Zotu147_P3_G05_109ACON22_S502_N7011" 193
"species" 420 0.00868588607822946 "Zotu125_P3_A05_107ACON20_S507_N7121" 193
"species" 420 0.00868588607822946 "Zotu150_P3_G05_109ACON22_S502_N7011" 193
"species" 420 0.00868588607822946 "Zotu113_P1_H06_36TCONS6_S503_N7047" 193
"species" 420 0.00868588607822946 "Zotu49_P3_A02_39TCONSER9_S503_N7113" 193
"species" 420 0.00868588607822946 "Zotu64_P3_G06_108ACON21_S506_N7011" 193
"species" 420 0.00868588607822946 "Zotu191_P3_E01_83ACON5_S517_N7101" 193
"species" 420 0.00868588607822946 "Zotu190_P3_C05_110ACON23_S508_N7123" 193
"species" 420 0.00868588607822946 "Zotu45_P4_C10_106ACON19_S508_N7071" 193
"species" 420 0.00868588607822946 "Zotu85_P4_E06_120ACON10_S508_N7051" 193
"species" 420 0.00868588607822946 "Zotu92_P3_G06_108ACON21_S506_N7011" 193
"species" 420 0.00868588607822946 "Zotu241_P3_G07_111ACON24_S502_N7021" 193
"species" 420 0.00868588607822946 "Zotu117_P3_G07_111ACON24_S502_N7021" 193
"species" 420 0.00868588607822946 "Zotu93_P3_A05_107ACON20_S507_N7121" 193
"species" 420 0.00868588607822946 "Zotu55_P3_H03G04_123ACON13_S506_N7121" 193
"species" 420 0.00868588607822946 "Zotu66_P3_G03_126ACON16_S502_N7121" 193
"species" 420 0.00868588607822946 "Zotu114_P3_A01_85ACON7_S507_N7109" 193
"species" 420 0.00868588607822946 "Zotu93_P3_G05_109ACON22_S502_N7012" 193
"species" 420 0.00868588607822946 "Zotu99_P3_A05_107ACON20_S507_N7121" 193
"species" 420 0.00868588607822946 "Zotu154_P3_C06_84ACON6_S504_N7011" 193
"species" 420 0.00868588607822946 "Zotu146_P3_C05_110ACON23_S508_N7121" 193
"species" 420 0.00868588607822946 "Zotu227_P3_C05_110ACON23_S508_N7121" 193
"species" 420 0.00868588607822946 "Zotu100_P3_G05_109ACON22_S502_N7011" 193
"species" 420 0.00868588607822946 "Zotu62_P3_A06_128ACON18_S503_N7011" 193
"species" 420 0.00868588607822946 "Zotu56_P3_G06_108ACON21_S506_N7011" 193
"species" 420 0.00868588607822946 "Zotu108_P3_G07_111ACON24_S502_N7022" 193
"species" 420 0.00868588607822946 "Zotu186_P3_G06_108ACON21_S506_N7011" 193
"species" 420 0.00868588607822946 "Zotu130_P4_C10_106ACON19_S508_N7071" 193
"species" 420 0.00868588607822946 "Zotu221_P3_E01_83ACON5_S517_N7101" 193
"species" 420 0.00868588607822946 "Zotu149_P3_G03_126ACON16_S502_N7122" 193
"species" 420 0.00868588607822946 "Zotu119_P3_G05_109ACON22_S502_N7011" 193
"species" 420 0.00868588607822946 "Zotu135_P3_C06_84ACON6_S504_N7011" 193
"species" 420 0.00868588607822946 "Zotu45_P3_G05_109ACON22_S502_N7011" 193
"species" 420 0.00868588607822946 "Zotu127_P3_G05_109ACON22_S502_N7011" 193
"species" 420 0.00868588607822946 "Zotu369_P3_G06_108ACON21_S506_N7011" 193
"species" 420 0.00868588607822946 "Zotu95_P3_C06_84ACON6_S504_N7011" 193
"species" 420 0.00868588607822946 "Zotu241_P3_C06_84ACON6_S504_N7011" 193
"species" 420 0.00868588607822946 "Zotu215_P3_G07_111ACON24_S502_N7021" 193
"species" 420 0.00868588607822946 "Zotu167_P3_C05_110ACON23_S508_N7121" 193
"species" 420 0.00868588607822946 "Zotu338_P3_A05_107ACON20_S507_N7121" 193
"species" 420 0.00868588607822946 "Zotu58_P2_G01_87ACONS9_S505_N7071" 193
"species" 420 0.00868588607822946 "Zotu135_P4_C10_106ACON19_S508_N7071" 193
"species" 420 0.00868588607822946 "Zotu55_P3_G06_108ACON21_S506_N7011" 193
"species" 420 0.00868588607822946 "Zotu82_P3_G07_111ACON24_S502_N7021" 193
"species" 420 0.00868588607822946 "Zotu292_P3_A01_85ACON7_S507_N7103" 193
"species" 420 0.00868588607822946 "Zotu270_P3_C05_110ACON23_S508_N7121" 193
"species" 420 0.00868588607822946 "Zotu61_P3_G05_109ACON22_S502_N7011" 193
"species" 420 0.00868588607822946 "Zotu346_P3_A05_107ACON20_S507_N7122" 193
"species" 420 0.00868588607822946 "Zotu151_P3_E01_83ACON5_S517_N7101" 193
"species" 420 0.00868588607822946 "Zotu75_P3_A05_107ACON20_S507_N7121" 193
"species" 420 0.00868588607822946 "Zotu138_P4_C10_106ACON19_S508_N7071" 193
"species" 420 0.00868588607822946 "Zotu76_P3_G07_111ACON24_S502_N7021" 193
"species" 420 0.00868588607822946 "Zotu76_P3_G06_108ACON21_S506_N7011" 193
"species" 420 0.00868588607822946 "Zotu45_P3_G06_108ACON21_S506_N7011" 193
"species" 420 0.00868588607822946 "Zotu59_P3_G06_108ACON21_S506_N7011" 193
"species" 420 0.00868588607822946 "Zotu255_P3_A05_107ACON20_S507_N7121" 193
"species" 420 0.00868588607822946 "Zotu85_P3_G07_111ACON24_S502_N7021" 193
"species" 420 0.00868588607822946 "Zotu190_P3_G07_111ACON24_S502_N7021" 193
"species" 419 0.00319777376356089 "Zotu195_P3_C05_110ACON23_S508_N7122" 4
"species" 419 0.00319777376356089 "Zotu237_P3_A02_39TCONSER9_S503_N7112" 4
