"sp" "spn" "depth" "taxa" "ntip"
"species" "288" "0.00603576397255819" "Zotu125_P2_E03_72SHCON3_S505_N7081" "2"
"species" "288" "0.00603576397255819" "Zotu21_P1_G02_20MMC2_S502_N7021" "2"
"species" "291" "0.00119376227274067" "Zotu68_P1_H09_37TCONS7_S508_N7052" "2"
"species" "291" "0.00119376227274067" "Zotu83_P1_A03_38TCONS8_S503_N7022" "2"
"species" "294" "0.00119376227274067" "Zotu64_P1_F11_78SHCON9_S508_N7061" "2"
"species" "294" "0.00119376227274067" "Zotu45_P1_F11_78SHCON9_S508_N7061" "2"
"species" "298" "0.00179395380273979" "Zotu59_P1_F05_15SHC6C3_S506_N7032" "3"
"species" "298" "0.00179395380273979" "Zotu150_P3_E06_80ACON2_S505_N7011" "3"
"species" "298" "0.00179395380273979" "Zotu177_P3_A07_81ACON3_S507_N7011" "3"
"species" "300" "0.00584855111698108" "Zotu1_P1_D05_13SHC4C1_S505_N7038" "8"
"species" "300" "0.00584855111698108" "Zotu111_P3_C05_110ACON23_S508_N7121" "8"
"species" "300" "0.00584855111698108" "Zotu8_P2_G02_14SHCN5C2_S517_N7071" "8"
"species" "300" "0.00584855111698108" "Zotu75_P2_C01_18IZTAC3_S503_N7071" "8"
"species" "300" "0.00584855111698108" "Zotu119_P3_A07_81ACON3_S507_N7011" "8"
"species" "300" "0.00584855111698108" "Zotu55_P1_A01_32TCONS2_S502_N7011" "8"
"species" "300" "0.00584855111698108" "Zotu10_P1_F05_15SHC6C3_S506_N7031" "8"
"species" "300" "0.00584855111698108" "Zotu54_P1_F05_15SHC6C3_S506_N7031" "8"
"species" "304" "0.00808880889382869" "Zotu146_P3_E01_83ACON5_S517_N7101" "7"
"species" "304" "0.00808880889382869" "Zotu49_P3_C06_84ACON6_S504_N7011" "7"
"species" "304" "0.00808880889382869" "Zotu192_P3_A07_81ACON3_S507_N7011" "7"
"species" "304" "0.00808880889382869" "Zotu4_P3_C06_84ACON6_S504_N7011" "7"
"species" "304" "0.00808880889382869" "Zotu167_P3_A01_85ACON7_S507_N7101" "7"
"species" "304" "0.00808880889382869" "Zotu222_P3_G02_82ACON4_S506_N7111" "7"
"species" "304" "0.00808880889382869" "Zotu177_P3_C04_79ACON1_S504_N7121" "7"
"species" "306" "0.00119376227274067" "Zotu45_P2_E01_31TCONS1_S504_N7071" "2"
"species" "306" "0.00119376227274067" "Zotu36_P2_G02_14SHCN5C2_S517_N7071" "2"
"species" "307" "0.00287831533882812" "Zotu41_P1_F11_78SHCON9_S508_N7066" "6"
"species" "307" "0.00287831533882812" "Zotu74_P2_G01_87ACONS9_S505_N7076" "6"
"species" "307" "0.00287831533882812" "Zotu99_P3_E03_86ACON8_S517_N7111" "6"
"species" "307" "0.00287831533882812" "Zotu286_P3_A01_85ACON7_S507_N7101" "6"
"species" "307" "0.00287831533882812" "Zotu89_P2_E03_72SHCON3_S505_N7081" "6"
"species" "307" "0.00287831533882812" "Zotu69_P3_A01_85ACON7_S507_N7101" "6"
"species" "308" "0.00239414533273892" "Zotu43_P3_H03G04_123ACON13_S506_N7121" "3"
"species" "308" "0.00239414533273892" "Zotu112_P3_A07_81ACON3_S507_N7011" "3"
"species" "308" "0.00239414533273892" "Zotu64_P3_G07_111ACON24_S502_N7021" "3"
"species" "310" "0.00643952958371867" "Zotu141_P1_F11_78SHCON9_S508_N7069" "4"
"species" "310" "0.00643952958371867" "Zotu372_P3_G06_108ACON21_S506_N7012" "4"
"species" "310" "0.00643952958371867" "Zotu182_P1_A03_38TCONS8_S503_N7027" "4"
"species" "310" "0.00643952958371867" "Zotu214_P1_B06_71SHCON2_S508_N7034" "4"
"species" "312" "0.00603922584936062" "Zotu127_P3_A01_85ACON7_S507_N7101" "3"
"species" "312" "0.00603922584936062" "Zotu92_P3_C04_79ACON1_S504_N7121" "3"
"species" "312" "0.00603922584936062" "Zotu130_P3_E01_83ACON5_S517_N7101" "3"
"species" "315" "0.00481965177454807" "Zotu36_P1_D06_74SHCON5_S517_N7032" "10"
"species" "315" "0.00481965177454807" "Zotu182_P1_H09_37TCONS7_S508_N7051" "10"
"species" "315" "0.00481965177454807" "Zotu117_P1_A03_38TCONS8_S503_N7023" "10"
"species" "315" "0.00481965177454807" "Zotu265_P3_C05_110ACON23_S508_N7121" "10"
"species" "315" "0.00481965177454807" "Zotu134_P3_G05_109ACON22_S502_N7011" "10"
"species" "315" "0.00481965177454807" "Zotu101_P1_H09_37TCONS7_S508_N7051" "10"
"species" "315" "0.00481965177454807" "Zotu56_P3_C04_79ACON1_S504_N7121" "10"
"species" "315" "0.00481965177454807" "Zotu52_P3_C05_110ACON23_S508_N7121" "10"
"species" "315" "0.00481965177454807" "Zotu136_P1_H09_37TCONS7_S508_N7051" "10"
"species" "315" "0.00481965177454807" "Zotu241_P3_A05_107ACON20_S507_N7121" "10"
"species" "318" "0.00342878335858014" "Zotu187_P1_B06_71SHCON2_S508_N70321" "8"
"species" "318" "0.00342878335858014" "Zotu115_P1_G02_20MMC2_S502_N70210" "8"
"species" "318" "0.00342878335858014" "Zotu96_P2_G01_87ACONS9_S505_N7071" "8"
"species" "318" "0.00342878335858014" "Zotu131_P2_C01_18IZTAC3_S503_N7071" "8"
"species" "318" "0.00342878335858014" "Zotu274_P2_C01_18IZTAC3_S503_N7071" "8"
"species" "318" "0.00342878335858014" "Zotu75_P2_G01_87ACONS9_S505_N7071" "8"
"species" "318" "0.00342878335858014" "Zotu174_P3_E06_80ACON2_S505_N7011" "8"
"species" "318" "0.00342878335858014" "Zotu145_P3_E06_80ACON2_S505_N7011" "8"
"species" "319" "0.00359838998310865" "Zotu126_P1_D05_13SHC4C1_S505_N7032" "3"
"species" "319" "0.00359838998310865" "Zotu110_P1_G02_20MMC2_S502_N7021" "3"
"species" "319" "0.00359838998310865" "Zotu221_P1_E02_21MMC3_S517_N7011" "3"
"species" "320" "0.00239414533273892" "Zotu164_P3_A01_85ACON7_S507_N7108" "2"
"species" "320" "0.00239414533273892" "Zotu196_P3_G03_126ACON16_S502_N7121" "2"
"species" "322" "0.00199401764607284" "Zotu45_P2_G01_87ACONS9_S505_N70710" "4"
"species" "322" "0.00199401764607284" "Zotu113_P3_C04_79ACON1_S504_N7122" "4"
"species" "322" "0.00199401764607284" "Zotu12_P3_A06_128ACON18_S503_N7012" "4"
